election_id,event_number,canadian_province,province_canadienne,electoral_district_number_numéro_de_circonscription,electoral_district_name_english_anglais,electoral_district_name_english_anglais2,nom_de_circonscription_français_french,nom_de_circonscription_français_french2
GE.36.1997,3600,Ontario,Ontario,ED35-100,York Centre,York Centre,York-Centre,York-Centre
GE.36.1997,3600,Ontario,Ontario,ED35-101,York North,York North,York-Nord,York-Nord
GE.36.1997,3600,Ontario,Ontario,ED35-102,York South--Weston,York South—Weston,York-Sud--Weston,York-Sud—Weston
GE.36.1997,3600,Ontario,Ontario,ED35-103,York West,York West,York-Ouest,York-Ouest
GE.36.1997,3600,Prince Edward Island,Île-du-Prince-Édouard,ED11-001,Cardigan,Cardigan,Cardigan,Cardigan
GE.36.1997,3600,Prince Edward Island,Île-du-Prince-Édouard,ED11-002,Egmont,Egmont,Egmont,Egmont
GE.36.1997,3600,Prince Edward Island,Île-du-Prince-Édouard,ED11-003,Hillsborough,Hillsborough,Hillsborough,Hillsborough
GE.36.1997,3600,Prince Edward Island,Île-du-Prince-Édouard,ED11-004,Malpeque,Malpeque,Malpeque,Malpeque
GE.36.1997,3600,Quebec,Québec,ED24-001,Abitibi,Abitibi,Abitibi,Abitibi
GE.36.1997,3600,Quebec,Québec,ED24-002,Ahuntsic,Ahuntsic,Ahuntsic,Ahuntsic
GE.36.1997,3600,Quebec,Québec,ED24-003,Anjou--Rivière-des-Prairies,Anjou—Rivière-des-Prairies,Anjou--Rivière-des-Prairies,Anjou—Rivière-des-Prairies
GE.36.1997,3600,Quebec,Québec,ED24-004,Argenteuil--Papineau,Argenteuil—Papineau,Argenteuil--Papineau,Argenteuil—Papineau
GE.36.1997,3600,Quebec,Québec,ED24-005,Beauce,Beauce,Beauce,Beauce
GE.36.1997,3600,Quebec,Québec,ED24-006,Beauharnois--Salaberry,Beauharnois—Salaberry,Beauharnois--Salaberry,Beauharnois—Salaberry
GE.36.1997,3600,Quebec,Québec,ED24-007,Beauport--Montmorency--Orléans,Beauport—Montmorency—Orléans,Beauport--Montmorency--Orléans,Beauport—Montmorency—Orléans
GE.36.1997,3600,Quebec,Québec,ED24-008,Bellechasse--Etchemins--Montmagny--L'Islet,Bellechasse—Etchemins—Montmagny—L'Islet,Bellechasse--Etchemins--Montmagny--L'Islet,Bellechasse—Etchemins—Montmagny—L'Islet
GE.36.1997,3600,Quebec,Québec,ED24-009,Berthier--Montcalm,Berthier—Montcalm,Berthier--Montcalm,Berthier—Montcalm
GE.36.1997,3600,Quebec,Québec,ED24-010,Bourassa,Bourassa,Bourassa,Bourassa
GE.36.1997,3600,Quebec,Québec,ED24-011,Brome--Missisquoi,Brome—Missisquoi,Brome--Missisquoi,Brome—Missisquoi
GE.36.1997,3600,Quebec,Québec,ED24-012,Brossard--La Prairie,Brossard—La Prairie,Brossard--La Prairie,Brossard—La Prairie
GE.36.1997,3600,Quebec,Québec,ED24-013,Chambly,Chambly,Chambly,Chambly
GE.36.1997,3600,Quebec,Québec,ED24-014,Champlain,Champlain,Champlain,Champlain
GE.36.1997,3600,Quebec,Québec,ED24-015,Charlesbourg,Charlesbourg,Charlesbourg,Charlesbourg
GE.36.1997,3600,Quebec,Québec,ED24-016,Charlevoix,Charlevoix,Charlevoix,Charlevoix
GE.36.1997,3600,Quebec,Québec,ED24-017,Châteauguay,Châteauguay,Châteauguay,Châteauguay
GE.36.1997,3600,Quebec,Québec,ED24-018,Chicoutimi,Chicoutimi,Chicoutimi,Chicoutimi
GE.36.1997,3600,Quebec,Québec,ED24-019,Compton--Stanstead,Compton—Stanstead,Compton--Stanstead,Compton—Stanstead
GE.36.1997,3600,Quebec,Québec,ED24-020,Drummond,Drummond,Drummond,Drummond
GE.36.1997,3600,Quebec,Québec,ED24-021,Frontenac--Mégantic,Frontenac—Mégantic,Frontenac--Mégantic,Frontenac—Mégantic
GE.36.1997,3600,Quebec,Québec,ED24-022,Bonaventure--Gaspé--Îles-de-la-Madeleine--Pabok,Bonaventure—Gaspé—Îles-de-la-Madeleine—Pabok,Bonaventure--Gaspé--Îles-de-la-Madeleine--Pabok,Bonaventure—Gaspé—Îles-de-la-Madeleine—Pabok
GE.36.1997,3600,Quebec,Québec,ED24-023,Gatineau,Gatineau,Gatineau,Gatineau
GE.36.1997,3600,Quebec,Québec,ED24-024,Hochelaga--Maisonneuve,Hochelaga—Maisonneuve,Hochelaga--Maisonneuve,Hochelaga—Maisonneuve
GE.36.1997,3600,Quebec,Québec,ED24-025,Hull--Aylmer,Hull—Aylmer,Hull--Aylmer,Hull—Aylmer
GE.36.1997,3600,Quebec,Québec,ED24-026,Joliette,Joliette,Joliette,Joliette
GE.36.1997,3600,Quebec,Québec,ED24-027,Jonquière,Jonquière,Jonquière,Jonquière
GE.36.1997,3600,Quebec,Québec,ED24-028,Kamouraska--Rivière-du-Loup--Témiscouata--Les Basques,Kamouraska—Rivière-du-Loup—Témiscouata—Les Basques,Kamouraska--Rivière-du-Loup--Témiscouata--Les Basques,Kamouraska—Rivière-du-Loup—Témiscouata—Les Basques
GE.36.1997,3600,Quebec,Québec,ED24-029,Notre-Dame-de-Grâce--Lachine,Notre-Dame-de-Grâce—Lachine,Notre-Dame-de-Grâce--Lachine,Notre-Dame-de-Grâce—Lachine
GE.36.1997,3600,Quebec,Québec,ED24-030,Lac-Saint-Jean,Lac-Saint-Jean,Lac-Saint-Jean,Lac-Saint-Jean
GE.36.1997,3600,Quebec,Québec,ED24-031,Lac-Saint-Louis,Lac-Saint-Louis,Lac-Saint-Louis,Lac-Saint-Louis
GE.36.1997,3600,Quebec,Québec,ED24-032,LaSalle--Émard,LaSalle—Émard,LaSalle--Émard,LaSalle—Émard
GE.36.1997,3600,Quebec,Québec,ED24-033,Laurentides,Laurentides,Laurentides,Laurentides
GE.36.1997,3600,Quebec,Québec,ED24-034,Laurier--Sainte-Marie,Laurier—Sainte-Marie,Laurier--Sainte-Marie,Laurier—Sainte-Marie
GE.36.1997,3600,Quebec,Québec,ED24-035,Laval Centre,Laval Centre,Laval-Centre,Laval-Centre
GE.36.1997,3600,Quebec,Québec,ED24-036,Laval East,Laval East,Laval-Est,Laval-Est
GE.36.1997,3600,Quebec,Québec,ED24-037,Laval West,Laval West,Laval-Ouest,Laval-Ouest
GE.36.1997,3600,Quebec,Québec,ED24-038,Lévis,Lévis,Lévis,Lévis
GE.36.1997,3600,Quebec,Québec,ED24-039,Longueuil,Longueuil,Longueuil,Longueuil
GE.36.1997,3600,Quebec,Québec,ED24-040,Lotbinière,Lotbinière,Lotbinière,Lotbinière
GE.36.1997,3600,Quebec,Québec,ED24-041,Louis-Hébert,Louis-Hébert,Louis-Hébert,Louis-Hébert
GE.36.1997,3600,Quebec,Québec,ED24-042,Manicouagan,Manicouagan,Manicouagan,Manicouagan
GE.36.1997,3600,Quebec,Québec,ED24-043,Matapédia--Matane,Matapédia—Matane,Matapédia--Matane,Matapédia—Matane
GE.36.1997,3600,Quebec,Québec,ED24-044,Mercier,Mercier,Mercier,Mercier
GE.36.1997,3600,Quebec,Québec,ED24-045,Mount Royal,Mount Royal,Mont-Royal,Mont-Royal
GE.36.1997,3600,Quebec,Québec,ED24-046,Outremont,Outremont,Outremont,Outremont
GE.36.1997,3600,Quebec,Québec,ED24-047,Papineau--Saint-Denis,Papineau—Saint-Denis,Papineau--Saint-Denis,Papineau—Saint-Denis
GE.36.1997,3600,Quebec,Québec,ED24-048,Pierrefonds--Dollard,Pierrefonds—Dollard,Pierrefonds--Dollard,Pierrefonds—Dollard
GE.36.1997,3600,Quebec,Québec,ED24-049,Pontiac--Gatineau--Labelle,Pontiac—Gatineau—Labelle,Pontiac--Gatineau--Labelle,Pontiac—Gatineau—Labelle
GE.36.1997,3600,Quebec,Québec,ED24-050,Portneuf,Portneuf,Portneuf,Portneuf
GE.36.1997,3600,Quebec,Québec,ED24-051,Québec,Québec,Québec,Québec
GE.36.1997,3600,Quebec,Québec,ED24-052,Québec East,Québec East,Québec-Est,Québec-Est
GE.36.1997,3600,Quebec,Québec,ED24-053,Repentigny,Repentigny,Repentigny,Repentigny
GE.36.1997,3600,Quebec,Québec,ED24-054,Richelieu,Richelieu,Richelieu,Richelieu
GE.36.1997,3600,Quebec,Québec,ED24-055,Richmond--Arthabaska,Richmond—Arthabaska,Richmond--Arthabaska,Richmond—Arthabaska
GE.36.1997,3600,Quebec,Québec,ED24-056,Rimouski--Mitis,Rimouski—Mitis,Rimouski--Mitis,Rimouski—Mitis
GE.36.1997,3600,Quebec,Québec,ED24-057,Roberval,Roberval,Roberval,Roberval
GE.36.1997,3600,Quebec,Québec,ED24-058,Rosemont,Rosemont,Rosemont,Rosemont
GE.36.1997,3600,Quebec,Québec,ED24-059,Témiscamingue,Témiscamingue,Témiscamingue,Témiscamingue
GE.36.1997,3600,Quebec,Québec,ED24-060,Saint-Eustache--Sainte-Thérèse,Saint-Eustache—Sainte-Thérèse,Saint-Eustache--Sainte-Thérèse,Saint-Eustache—Sainte-Thérèse
GE.36.1997,3600,Quebec,Québec,ED24-061,Saint-Bruno--Saint-Hubert,Saint-Bruno—Saint-Hubert,Saint-Bruno--Saint-Hubert,Saint-Bruno—Saint-Hubert
GE.36.1997,3600,Quebec,Québec,ED24-062,Saint-Hyacinthe--Bagot,Saint-Hyacinthe—Bagot,Saint-Hyacinthe--Bagot,Saint-Hyacinthe—Bagot
GE.36.1997,3600,Quebec,Québec,ED24-063,Saint-Jean,Saint-Jean,Saint-Jean,Saint-Jean
GE.36.1997,3600,Quebec,Québec,ED24-064,Saint-Lambert,Saint-Lambert,Saint-Lambert,Saint-Lambert
GE.36.1997,3600,Quebec,Québec,ED24-065,Saint-Laurent--Cartierville,Saint-Laurent—Cartierville,Saint-Laurent--Cartierville,Saint-Laurent—Cartierville
GE.36.1997,3600,Quebec,Québec,ED24-066,Saint-Léonard--Saint-Michel,Saint-Léonard—Saint-Michel,Saint-Léonard--Saint-Michel,Saint-Léonard—Saint-Michel
GE.36.1997,3600,Quebec,Québec,ED24-067,Saint-Maurice,Saint-Maurice,Saint-Maurice,Saint-Maurice
GE.36.1997,3600,Quebec,Québec,ED24-068,Shefford,Shefford,Shefford,Shefford
GE.36.1997,3600,Quebec,Québec,ED24-069,Sherbrooke,Sherbrooke,Sherbrooke,Sherbrooke
GE.36.1997,3600,Quebec,Québec,ED24-070,Terrebonne--Blainville,Terrebonne—Blainville,Terrebonne--Blainville,Terrebonne—Blainville
GE.36.1997,3600,Quebec,Québec,ED24-071,Trois-Rivières,Trois-Rivières,Trois-Rivières,Trois-Rivières
GE.36.1997,3600,Quebec,Québec,ED24-072,Vaudreuil--Soulanges,Vaudreuil—Soulanges,Vaudreuil--Soulanges,Vaudreuil—Soulanges
GE.36.1997,3600,Quebec,Québec,ED24-073,Verchères,Verchères,Verchères,Verchères
GE.36.1997,3600,Quebec,Québec,ED24-074,Verdun--Saint-Henri,Verdun—Saint-Henri,Verdun--Saint-Henri,Verdun—Saint-Henri
GE.36.1997,3600,Quebec,Québec,ED24-075,Westmount--Ville-Marie,Westmount—Ville-Marie,Westmount--Ville-Marie,Westmount—Ville-Marie
GE.36.1997,3600,Saskatchewan,Saskatchewan,ED47-001,Battlefords--Lloydminster,Battlefords—Lloydminster,Battlefords--Lloydminster,Battlefords—Lloydminster
GE.36.1997,3600,Saskatchewan,Saskatchewan,ED47-002,Blackstrap,Blackstrap,Blackstrap,Blackstrap
GE.36.1997,3600,Saskatchewan,Saskatchewan,ED47-003,Churchill River,Churchill River,Rivière Churchill,Rivière Churchill
GE.36.1997,3600,Saskatchewan,Saskatchewan,ED47-004,Cypress Hills--Grasslands,Cypress Hills—Grasslands,Cypress Hills--Grasslands,Cypress Hills—Grasslands
GE.36.1997,3600,Saskatchewan,Saskatchewan,ED47-005,Palliser,Palliser,Palliser,Palliser
GE.36.1997,3600,Saskatchewan,Saskatchewan,ED47-006,Prince Albert,Prince Albert,Prince Albert,Prince Albert
GE.36.1997,3600,Saskatchewan,Saskatchewan,ED47-007,Qu'Appelle,Qu'Appelle,Qu'Appelle,Qu'Appelle
GE.36.1997,3600,Saskatchewan,Saskatchewan,ED47-008,Regina--Lumsden--Lake Centre,Regina—Lumsden—Lake Centre,Regina--Lumsden--Lake Centre,Regina—Lumsden—Lake Centre
GE.36.1997,3600,Saskatchewan,Saskatchewan,ED47-009,Saskatoon--Humboldt,Saskatoon—Humboldt,Saskatoon--Humboldt,Saskatoon—Humboldt
GE.36.1997,3600,Saskatchewan,Saskatchewan,ED47-010,Saskatoon--Rosetown--Biggar,Saskatoon—Rosetown—Biggar,Saskatoon--Rosetown--Biggar,Saskatoon—Rosetown—Biggar
GE.36.1997,3600,Saskatchewan,Saskatchewan,ED47-011,Souris--Moose Mountain,Souris—Moose Mountain,Souris--Moose Mountain,Souris—Moose Mountain
GE.36.1997,3600,Saskatchewan,Saskatchewan,ED47-012,Wanuskewin,Wanuskewin,Wanuskewin,Wanuskewin
GE.36.1997,3600,Saskatchewan,Saskatchewan,ED47-013,Wascana,Wascana,Wascana,Wascana
GE.36.1997,3600,Saskatchewan,Saskatchewan,ED47-014,Yorkton--Melville,Yorkton—Melville,Yorkton--Melville,Yorkton—Melville
GE.36.1997,3600,Yukon Territory,Territoire du Yukon,ED60-001,Yukon,Yukon,Yukon,Yukon
GE.37.2000,3700,Alberta,Alberta,ED48-001,Athabasca,Athabasca,Athabasca,Athabasca
GE.37.2000,3700,Alberta,Alberta,ED48-002,Calgary Centre,Calgary Centre,Calgary-Centre,Calgary-Centre
GE.37.2000,3700,Alberta,Alberta,ED48-003,Calgary East,Calgary East,Calgary-Est,Calgary-Est
GE.37.2000,3700,Alberta,Alberta,ED48-004,Calgary Northeast,Calgary Northeast,Calgary-Nord-Est,Calgary-Nord-Est
GE.37.2000,3700,Alberta,Alberta,ED48-005,Calgary--Nose Hill,Calgary—Nose Hill,Calgary--Nose Hill,Calgary—Nose Hill
GE.37.2000,3700,Alberta,Alberta,ED48-006,Calgary Southeast,Calgary Southeast,Calgary-Sud-Est,Calgary-Sud-Est
GE.37.2000,3700,Alberta,Alberta,ED48-007,Calgary Southwest,Calgary Southwest,Calgary-Sud-Ouest,Calgary-Sud-Ouest
GE.37.2000,3700,Alberta,Alberta,ED48-008,Calgary West,Calgary West,Calgary-Ouest,Calgary-Ouest
GE.37.2000,3700,Alberta,Alberta,ED48-009,Crowfoot,Crowfoot,Crowfoot,Crowfoot
GE.37.2000,3700,Alberta,Alberta,ED48-010,Edmonton Centre-East,Edmonton Centre-East,Edmonton-Centre-Est,Edmonton-Centre-Est
GE.37.2000,3700,Alberta,Alberta,ED48-011,Edmonton North,Edmonton North,Edmonton-Nord,Edmonton-Nord
GE.37.2000,3700,Alberta,Alberta,ED48-012,Edmonton Southeast,Edmonton Southeast,Edmonton-Sud-Est,Edmonton-Sud-Est
GE.37.2000,3700,Alberta,Alberta,ED48-013,Edmonton Southwest,Edmonton Southwest,Edmonton-Sud-Ouest,Edmonton-Sud-Ouest
GE.37.2000,3700,Alberta,Alberta,ED48-014,Edmonton--Strathcona,Edmonton—Strathcona,Edmonton--Strathcona,Edmonton—Strathcona
GE.37.2000,3700,Alberta,Alberta,ED48-015,Edmonton West,Edmonton West,Edmonton-Ouest,Edmonton-Ouest
GE.37.2000,3700,Alberta,Alberta,ED48-016,Elk Island,Elk Island,Elk Island,Elk Island
GE.37.2000,3700,Alberta,Alberta,ED48-017,Lakeland,Lakeland,Lakeland,Lakeland
GE.37.2000,3700,Alberta,Alberta,ED48-018,Lethbridge,Lethbridge,Lethbridge,Lethbridge
GE.37.2000,3700,Alberta,Alberta,ED48-019,Macleod,Macleod,Macleod,Macleod
GE.37.2000,3700,Alberta,Alberta,ED48-020,Medicine Hat,Medicine Hat,Medicine Hat,Medicine Hat
GE.37.2000,3700,Alberta,Alberta,ED48-021,Peace River,Peace River,Peace River,Peace River
GE.37.2000,3700,Alberta,Alberta,ED48-022,Red Deer,Red Deer,Red Deer,Red Deer
GE.37.2000,3700,Alberta,Alberta,ED48-023,St. Albert,St. Albert,St. Albert,St. Albert
GE.37.2000,3700,Alberta,Alberta,ED48-024,Wetaskiwin,Wetaskiwin,Wetaskiwin,Wetaskiwin
GE.37.2000,3700,Alberta,Alberta,ED48-025,Wild Rose,Wild Rose,Wild Rose,Wild Rose
GE.37.2000,3700,Alberta,Alberta,ED48-026,Yellowhead,Yellowhead,Yellowhead,Yellowhead
GE.37.2000,3700,British Columbia,Colombie-Britannique,ED59-001,Burnaby--Douglas,Burnaby—Douglas,Burnaby--Douglas,Burnaby—Douglas
GE.37.2000,3700,British Columbia,Colombie-Britannique,ED59-002,Cariboo--Chilcotin,Cariboo—Chilcotin,Cariboo--Chilcotin,Cariboo—Chilcotin
GE.37.2000,3700,British Columbia,Colombie-Britannique,ED59-003,Delta--South Richmond,Delta—South Richmond,Delta--South Richmond,Delta—South Richmond
GE.37.2000,3700,British Columbia,Colombie-Britannique,ED59-004,Dewdney--Alouette,Dewdney—Alouette,Dewdney--Alouette,Dewdney—Alouette
GE.37.2000,3700,British Columbia,Colombie-Britannique,ED59-005,Esquimalt--Juan de Fuca,Esquimalt—Juan de Fuca,Esquimalt--Juan de Fuca,Esquimalt—Juan de Fuca
GE.37.2000,3700,British Columbia,Colombie-Britannique,ED59-006,Fraser Valley,Fraser Valley,Fraser Valley,Fraser Valley
GE.37.2000,3700,British Columbia,Colombie-Britannique,ED59-007,"Kamloops, Thompson and Highland Valleys","Kamloops, Thompson and Highland Valleys","Kamloops, Thompson and Highland Valleys","Kamloops, Thompson and Highland Valleys"
GE.37.2000,3700,British Columbia,Colombie-Britannique,ED59-008,Kelowna,Kelowna,Kelowna,Kelowna
GE.37.2000,3700,British Columbia,Colombie-Britannique,ED59-009,Kootenay--Columbia,Kootenay—Columbia,Kootenay--Columbia,Kootenay—Columbia
GE.37.2000,3700,British Columbia,Colombie-Britannique,ED59-010,Langley--Abbotsford,Langley—Abbotsford,Langley--Abbotsford,Langley—Abbotsford
GE.37.2000,3700,British Columbia,Colombie-Britannique,ED59-011,Nanaimo--Alberni,Nanaimo—Alberni,Nanaimo--Alberni,Nanaimo—Alberni
GE.37.2000,3700,British Columbia,Colombie-Britannique,ED59-012,Nanaimo--Cowichan,Nanaimo—Cowichan,Nanaimo--Cowichan,Nanaimo—Cowichan
GE.37.2000,3700,British Columbia,Colombie-Britannique,ED59-013,New Westminster--Coquitlam--Burnaby,New Westminster—Coquitlam—Burnaby,New Westminster--Coquitlam--Burnaby,New Westminster—Coquitlam—Burnaby
GE.37.2000,3700,British Columbia,Colombie-Britannique,ED59-014,Okanagan--Shuswap,Okanagan—Shuswap,Okanagan--Shuswap,Okanagan—Shuswap
GE.37.2000,3700,British Columbia,Colombie-Britannique,ED59-015,North Vancouver,North Vancouver,North Vancouver,North Vancouver
GE.37.2000,3700,British Columbia,Colombie-Britannique,ED59-016,Okanagan--Coquihalla,Okanagan—Coquihalla,Okanagan--Coquihalla,Okanagan—Coquihalla
GE.37.2000,3700,British Columbia,Colombie-Britannique,ED59-017,Port Moody--Coquitlam--Port Coquitlam,Port Moody—Coquitlam—Port Coquitlam,Port Moody--Coquitlam--Port Coquitlam,Port Moody—Coquitlam—Port Coquitlam
GE.37.2000,3700,British Columbia,Colombie-Britannique,ED59-018,Prince George--Bulkley Valley,Prince George—Bulkley Valley,Prince George--Bulkley Valley,Prince George—Bulkley Valley
GE.37.2000,3700,British Columbia,Colombie-Britannique,ED59-019,Prince George--Peace River,Prince George—Peace River,Prince George--Peace River,Prince George—Peace River
GE.37.2000,3700,British Columbia,Colombie-Britannique,ED59-020,Richmond,Richmond,Richmond,Richmond
GE.37.2000,3700,British Columbia,Colombie-Britannique,ED59-021,Saanich--Gulf Islands,Saanich—Gulf Islands,Saanich--Gulf Islands,Saanich—Gulf Islands
GE.37.2000,3700,British Columbia,Colombie-Britannique,ED59-022,Skeena,Skeena,Skeena,Skeena
GE.37.2000,3700,British Columbia,Colombie-Britannique,ED59-023,South Surrey--White Rock--Langley,South Surrey—White Rock—Langley,South Surrey--White Rock--Langley,South Surrey—White Rock—Langley
GE.37.2000,3700,British Columbia,Colombie-Britannique,ED59-024,Surrey Central,Surrey Central,Surrey-Centre,Surrey-Centre
GE.37.2000,3700,British Columbia,Colombie-Britannique,ED59-025,Surrey North,Surrey North,Surrey-Nord,Surrey-Nord
GE.37.2000,3700,British Columbia,Colombie-Britannique,ED59-026,Vancouver Centre,Vancouver Centre,Vancouver-Centre,Vancouver-Centre
GE.37.2000,3700,British Columbia,Colombie-Britannique,ED59-027,Vancouver East,Vancouver East,Vancouver-Est,Vancouver-Est
GE.37.2000,3700,British Columbia,Colombie-Britannique,ED59-028,Vancouver Island North,Vancouver Island North,Île de Vancouver-Nord,Île de Vancouver-Nord
GE.37.2000,3700,British Columbia,Colombie-Britannique,ED59-029,Vancouver Kingsway,Vancouver Kingsway,Vancouver Kingsway,Vancouver Kingsway
GE.37.2000,3700,British Columbia,Colombie-Britannique,ED59-030,Vancouver Quadra,Vancouver Quadra,Vancouver Quadra,Vancouver Quadra
GE.37.2000,3700,British Columbia,Colombie-Britannique,ED59-031,Vancouver South--Burnaby,Vancouver South—Burnaby,Vancouver-Sud--Burnaby,Vancouver-Sud—Burnaby
GE.37.2000,3700,British Columbia,Colombie-Britannique,ED59-032,Victoria,Victoria,Victoria,Victoria
GE.37.2000,3700,British Columbia,Colombie-Britannique,ED59-033,Kootenay--Boundary--Okanagan,Kootenay—Boundary—Okanagan,Kootenay--Boundary--Okanagan,Kootenay—Boundary—Okanagan
GE.37.2000,3700,British Columbia,Colombie-Britannique,ED59-034,West Vancouver--Sunshine Coast,West Vancouver—Sunshine Coast,West Vancouver--Sunshine Coast,West Vancouver—Sunshine Coast
GE.37.2000,3700,Manitoba,Manitoba,ED46-001,Brandon--Souris,Brandon—Souris,Brandon--Souris,Brandon—Souris
GE.37.2000,3700,Manitoba,Manitoba,ED46-002,Charleswood St. James--Assiniboia,Charleswood St. James—Assiniboia,Charleswood St. James--Assiniboia,Charleswood St. James—Assiniboia
GE.37.2000,3700,Manitoba,Manitoba,ED46-003,Churchill,Churchill,Churchill,Churchill
GE.37.2000,3700,Manitoba,Manitoba,ED46-004,Dauphin--Swan River,Dauphin—Swan River,Dauphin--Swan River,Dauphin—Swan River
GE.37.2000,3700,Manitoba,Manitoba,ED46-005,Portage--Lisgar,Portage—Lisgar,Portage--Lisgar,Portage—Lisgar
GE.37.2000,3700,Manitoba,Manitoba,ED46-006,Provencher,Provencher,Provencher,Provencher
GE.37.2000,3700,Manitoba,Manitoba,ED46-007,Saint Boniface,Saint Boniface,Saint-Boniface,Saint-Boniface
GE.37.2000,3700,Manitoba,Manitoba,ED46-008,Selkirk--Interlake,Selkirk—Interlake,Selkirk--Interlake,Selkirk—Interlake
GE.37.2000,3700,Manitoba,Manitoba,ED46-009,Winnipeg North Centre,Winnipeg North Centre,Winnipeg-Centre-Nord,Winnipeg-Centre-Nord
GE.37.2000,3700,Manitoba,Manitoba,ED46-010,Winnipeg Centre,Winnipeg Centre,Winnipeg-Centre,Winnipeg-Centre
GE.37.2000,3700,Manitoba,Manitoba,ED46-011,Winnipeg South,Winnipeg South,Winnipeg-Sud,Winnipeg-Sud
GE.37.2000,3700,Manitoba,Manitoba,ED46-012,Winnipeg South Centre,Winnipeg South Centre,Winnipeg-Centre-Sud,Winnipeg-Centre-Sud
GE.37.2000,3700,Manitoba,Manitoba,ED46-013,Winnipeg North--St. Paul,Winnipeg North—St. Paul,Winnipeg-Nord--St. Paul,Winnipeg-Nord—St. Paul
GE.37.2000,3700,Manitoba,Manitoba,ED46-014,Winnipeg--Transcona,Winnipeg—Transcona,Winnipeg--Transcona,Winnipeg—Transcona
GE.37.2000,3700,New Brunswick,Nouveau-Brunswick,ED13-001,Acadie--Bathurst,Acadie—Bathurst,Acadie--Bathurst,Acadie—Bathurst
GE.37.2000,3700,New Brunswick,Nouveau-Brunswick,ED13-002,Beauséjour--Petitcodiac,Beauséjour—Petitcodiac,Beauséjour--Petitcodiac,Beauséjour—Petitcodiac
GE.37.2000,3700,New Brunswick,Nouveau-Brunswick,ED13-003,New Brunswick Southwest,New Brunswick Southwest,Nouveau-Brunswick-Sud-Ouest,Nouveau-Brunswick-Sud-Ouest
GE.37.2000,3700,New Brunswick,Nouveau-Brunswick,ED13-004,Fredericton,Fredericton,Fredericton,Fredericton
GE.37.2000,3700,New Brunswick,Nouveau-Brunswick,ED13-005,Fundy--Royal,Fundy—Royal,Fundy--Royal,Fundy—Royal
GE.37.2000,3700,New Brunswick,Nouveau-Brunswick,ED13-006,Madawaska--Restigouche,Madawaska—Restigouche,Madawaska--Restigouche,Madawaska—Restigouche
GE.37.2000,3700,New Brunswick,Nouveau-Brunswick,ED13-007,Miramichi,Miramichi,Miramichi,Miramichi
GE.37.2000,3700,New Brunswick,Nouveau-Brunswick,ED13-008,Moncton--Riverview--Dieppe,Moncton—Riverview—Dieppe,Moncton--Riverview--Dieppe,Moncton—Riverview—Dieppe
GE.37.2000,3700,New Brunswick,Nouveau-Brunswick,ED13-009,Saint John,Saint John,Saint John,Saint John
GE.37.2000,3700,New Brunswick,Nouveau-Brunswick,ED13-010,Tobique--Mactaquac,Tobique—Mactaquac,Tobique--Mactaquac,Tobique—Mactaquac
