election_id,event_number,electoral_district_number_numéro_de_circonscription,ballot_sequence_number,candidate_candidat,candidate_first_name_prénom_du_candidat,candidate_middle_name_second_prénom_du_candidat,candidate_family_name_nom_de_famille_du_candidat,candidate_gender_code,candidate_occupation_english_anglais,profession_du_candidat_français_french,incumbent_indicator,elected_indicator,candidate_residence_résidence_du_candidat,candidate_province_english_anglais,province_du_candidat_français_french,party_abbreviation_english_anglais,abréviation_de_parti_français_french
GE.41.2011,4100,35093,1,Judi Falardeau,Judi,Judi,Falardeau,,Chef,,N,,Toronto,Ontario,Ontario,Libertarian,Libertarien
GE.41.2011,4100,35093,2,Philip Fernandez,Philip,Philip,Fernandez,,Teacher,,N,,Etobicoke,Ontario,Ontario,M-L,M-L
GE.41.2011,4100,35093,3,Catherine Holliday,Catherine,Catherine,Holliday,,Nurse,,N,,Toronto,Ontario,Ontario,Communist,Communiste
GE.41.2011,4100,35093,4,Ellen Michelson,Ellen,Ellen,Michelson,,Educator-Writer,,N,,Toronto,Ontario,Ontario,Green,Vert
GE.41.2011,4100,35093,5,Kevin Moore,Kevin,Kevin,Moore,,Minister,,N,,Toronto,Ontario,Ontario,Conservative,Conservateur
GE.41.2011,4100,35093,6,Bob Rae,Bob,Bob,Rae,,Lawyer,,Y,,Toronto,Ontario,Ontario,Liberal,Libéral
GE.41.2011,4100,35093,7,Susan Wallace,Susan,Susan,Wallace,,Union Development Consultant,,N,,Toronto,Ontario,Ontario,NDP,NPD
GE.41.2011,4100,35093,8,Bahman Yazdanfar,Bahman,Bahman,Yazdanfar,,Business Consultant,,N,,Toronto,Ontario,Ontario,Independent,Indépendent
GE.41.2011,4100,35094,1,Marie Crawford,Marie,Marie,Crawford,,Personal Trainer,,N,,Toronto,Ontario,Ontario,AAEV,AAEV
GE.41.2011,4100,35094,2,Andrew Lang,Andrew,Andrew,Lang,,Consultant,,N,,Toronto,Ontario,Ontario,Liberal,Libéral
GE.41.2011,4100,35094,3,Jack Layton,Jack,Jack,Layton,,Parliamentarian,,Y,,Toronto,Ontario,Ontario,NDP,NPD
GE.41.2011,4100,35094,4,Adriana Mugnatto-Hamu,Adriana,Adriana,Mugnatto-Hamu,,Unemployed,,N,,Toronto,Ontario,Ontario,Green,Vert
GE.41.2011,4100,35094,5,Katarina von Koenig,Katarina,Katarina,von Koenig,,Call Centre Account Manager,,N,,Etobicoke,Ontario,Ontario,Conservative,Conservateur
GE.41.2011,4100,35095,1,Rachel Barney,Rachel,Rachel,Barney,,Teacher,,N,,Toronto,Ontario,Ontario,Green,Vert
GE.41.2011,4100,35095,2,Chester Brown,Chester,Chester,Brown,,Graphic Novelist,,N,,Toronto,Ontario,Ontario,Libertarian,Libertarien
GE.41.2011,4100,35095,3,Olivia Chow,Olivia,Olivia,Chow,,Parliamentarian,,Y,,Toronto,Ontario,Ontario,NDP,NPD
GE.41.2011,4100,35095,4,Christine Innes,Christine,Christine,Innes,,Lawyer,,N,,Toronto,Ontario,Ontario,Liberal,Libéral
GE.41.2011,4100,35095,5,Nick Lin,Nick,Nick,Lin,,Web Designer,,N,,Toronto,Ontario,Ontario,M-L,M-L
GE.41.2011,4100,35095,6,Gin Siow,Gin,Gin,Siow,,Business Owner,,N,,Markham,Ontario,Ontario,Conservative,Conservateur
GE.41.2011,4100,35096,1,Julian Fantino,Julian,Julian,Fantino,,Parliamentarian,,Y,,Vaughan,Ontario,Ontario,Conservative,Conservateur
GE.41.2011,4100,35096,2,Mario Ferri,Mario,Mario,Ferri,,Politician,,N,,Vaughan,Ontario,Ontario,Liberal,Libéral
GE.41.2011,4100,35096,3,Mark Pratt,Mark,Mark,Pratt,,Student,,N,,Hamilton,Ontario,Ontario,NDP,NPD
GE.41.2011,4100,35096,4,Claudia Rodriguez-Larrain,Claudia,Claudia,Rodriguez-Larrain,,CEO,,N,,Vaughan,Ontario,Ontario,Green,Vert
GE.41.2011,4100,35097,1,Malcolm Allen,Malcolm,Malcolm,Allen,,Parliamentarian,,Y,,Welland,Ontario,Ontario,NDP,NPD
GE.41.2011,4100,35097,2,Ray Game,Ray,Ray,Game,,Master Electrician,,N,,Port Colborne,Ontario,Ontario,Independent,Indépendent
GE.41.2011,4100,35097,3,John Maloney,John,John,Maloney,,Lawyer,,N,,Port Colborne,Ontario,Ontario,Liberal,Libéral
GE.41.2011,4100,35097,4,David Vangoolen,David,David,Vangoolen,,Student,,N,,Smithville,Ontario,Ontario,CHP,PHC
GE.41.2011,4100,35097,5,Leanna Villella,Leanna,Leanna,Villella,,Self-employed,,N,,Welland,Ontario,Ontario,Conservative,Conservateur
GE.41.2011,4100,35097,6,Ron J. Walker,Ron,Ron,Walker,,Retired Factory Worker,,N,,Welland,Ontario,Ontario,M-L,M-L
GE.41.2011,4100,35097,7,Robin Williamson,Robin,Robin,Williamson,,HVAC Technician,,N,,Welland,Ontario,Ontario,Green,Vert
GE.41.2011,4100,35098,1,Brent Bouteiller,Brent,Brent,Bouteiller,,Civil Engineer,,N,,Fergus,Ontario,Ontario,Green,Vert
GE.41.2011,4100,35098,2,Michael Chong,Michael,Michael,Chong,,Parliamentarian,,Y,,Elora,Ontario,Ontario,Conservative,Conservateur
GE.41.2011,4100,35098,3,Barry Peters,Barry,Barry,Peters,,Communications,,N,,Rockwood,Ontario,Ontario,Liberal,Libéral
GE.41.2011,4100,35098,4,Jeffrey Streutker,Jeffrey,Jeffrey,Streutker,,Customer Trainer,,N,,Georgetown,Ontario,Ontario,CHP,PHC
GE.41.2011,4100,35098,5,Anastasia Zavarella,Anastasia,Anastasia,Zavarella,,Student Union Executive,,N,,Guelph,Ontario,Ontario,NDP,NPD
GE.41.2011,4100,35099,1,Trevor Bardens,Trevor,Trevor,Bardens,,Retired,,N,,Oshawa,Ontario,Ontario,Liberal,Libéral
GE.41.2011,4100,35099,2,Jim Flaherty,Jim,Jim,Flaherty,,Lawyer,,Y,,Whitby,Ontario,Ontario,Conservative,Conservateur
GE.41.2011,4100,35099,3,Rebecca Harrison,Rebecca,Rebecca,Harrison,,Organizer,,N,,Whitby,Ontario,Ontario,Green,Vert
GE.41.2011,4100,35099,4,Josh Insang,Josh,Josh,Insang,,Student,,N,,Whitby,Ontario,Ontario,Libertarian,Libertarien
GE.41.2011,4100,35099,5,Trish McAuliffe,Trish,Trish,McAuliffe,,Retired,,N,,Whitby,Ontario,Ontario,NDP,NPD
GE.41.2011,4100,35100,1,Martha Hall Findlay,Martha,Martha,Findlay,,Parliamentarian,,Y,,Toronto,Ontario,Ontario,Liberal,Libéral
GE.41.2011,4100,35100,2,Chungsen Leung,Chungsen,Chungsen,Leung,,Businessman,,N,,Richmond Hill,Ontario,Ontario,Conservative,Conservateur
GE.41.2011,4100,35100,3,Mehdi Mollahasani,Mehdi,Mehdi,Mollahasani,,Student of Advertising,,N,,Toronto,Ontario,Ontario,NDP,NPD
GE.41.2011,4100,35102,1,Melanie Deveau,Melanie,Melanie,Deveau,,Realtor,,N,,Windsor,Ontario,Ontario,Liberal,Libéral
GE.41.2011,4100,35102,2,Alishia Fox,Alishia,Alishia,Fox,,Student,,N,,Windsor,Ontario,Ontario,Green,Vert
GE.41.2011,4100,35102,3,Lisa Lumley,Lisa,Lisa,Lumley,,Legal Assistant,,N,,Windsor,Ontario,Ontario,Conservative,Conservateur
GE.41.2011,4100,35102,4,Brian Masse,Brian,Brian,Masse,,Parliamentarian,,Y,,Windsor,Ontario,Ontario,NDP,NPD
GE.41.2011,4100,35102,5,Margaret Villamizar,Margaret,Margaret,Villamizar,,Language Assessor,,N,,Windsor,Ontario,Ontario,M-L,M-L
GE.41.2011,4100,35101,1,Laura Chesnik,Laura,Laura,Chesnik,,Teacher,,N,,Windsor,Ontario,Ontario,M-L,M-L
GE.41.2011,4100,35101,2,Joe Comartin,Joe,Joe,Comartin,,Parliamentarian,,Y,,Windsor,Ontario,Ontario,NDP,NPD
GE.41.2011,4100,35101,3,Denise Ghanam,Denise,Denise,Ghanam,,Management Consultant,,N,,Windsor,Ontario,Ontario,Conservative,Conservateur
GE.41.2011,4100,35101,4,Irek Kusmierczyk,Irek,Irek,Kusmierczyk,,Researcher,,N,,Windsor,Ontario,Ontario,Liberal,Libéral
GE.41.2011,4100,35101,5,Kyle Prestanski,Kyle,Kyle,Prestanski,,Waste Manager,,N,,Windsor,Ontario,Ontario,Green,Vert
GE.41.2011,4100,35103,1,Mark Adler,Mark,Mark,Adler,,Small Business Owner,,N,,Toronto,Ontario,Ontario,Conservative,Conservateur
GE.41.2011,4100,35103,2,Nick Brownlee,Nick,Nick,Brownlee,,Student,,N,,Oakville,Ontario,Ontario,NDP,NPD
GE.41.2011,4100,35103,3,Ken Dryden,Ken,Ken,Dryden,,Parliamentarian,,Y,,Toronto,Ontario,Ontario,Liberal,Libéral
GE.41.2011,4100,35103,4,Rosemary Frei,Rosemary,Rosemary,Frei,,Medical Writer,,N,,Toronto,Ontario,Ontario,Green,Vert
GE.41.2011,4100,35105,1,Sonny Day,Sonny,Sonny,Day,,Analyst,,N,,Toronto,Ontario,Ontario,Green,Vert
GE.41.2011,4100,35105,2,Jilian Saweczko,Jilian,Jilian,Saweczko,,Entrepreneur,,N,,Toronto,Ontario,Ontario,Conservative,Conservateur
GE.41.2011,4100,35105,3,Mike Sullivan,Mike,Mike,Sullivan,,Union Representative,,N,,Weston,Ontario,Ontario,NDP,NPD
GE.41.2011,4100,35105,4,Alan Tonks,Alan,Alan,Tonks,,Teacher,,Y,,Toronto,Ontario,Ontario,Liberal,Libéral
GE.41.2011,4100,35106,1,Giulio Manfrini,Giulio,Giulio,Manfrini,,Real Estate Broker,,N,,Toronto,Ontario,Ontario,NDP,NPD
GE.41.2011,4100,35106,2,George Okoth Otura,George,George,Otura,,Minister of Religion,,N,,Etobicoke,Ontario,Ontario,CHP,PHC
GE.41.2011,4100,35106,3,Judy Sgro,Judy,Judy,Sgro,,Parliamentarian,,Y,,Toronto,Ontario,Ontario,Liberal,Libéral
GE.41.2011,4100,35106,4,Arthur Smitherman,Arthur,Arthur,Smitherman,,Activist,,N,,Etobicoke,Ontario,Ontario,CAP,PAC
GE.41.2011,4100,35106,5,Unblind Kheper Keseb Efekh Tibbin,Unblind,Unblind,Tibbin,,Teacher|Artist|Outreach Worker,,N,,Toronto,Ontario,Ontario,Green,Vert
GE.41.2011,4100,35106,6,Audrey Walters,Audrey,Audrey,Walters,,Account Manager,,N,,North York,Ontario,Ontario,Conservative,Conservateur
GE.41.2011,4100,35104,1,John Dewar,John,John,Dewar,,FSC Auditor,,N,,Keswick,Ontario,Ontario,Green,Vert
GE.41.2011,4100,35104,2,Sylvia Gerl,Sylvia,Sylvia,Gerl,,Child and Social Service Worker,,N,,Keswick,Ontario,Ontario,NDP,NPD
GE.41.2011,4100,35104,3,Vicki Gunn,Vicki,Vicki,Gunn,,Executive Director,,N,,Sharon,Ontario,Ontario,CHP,PHC
GE.41.2011,4100,35104,4,Paul Pisani,Paul,Paul,Pisani,,Lawn Care,,N,,East Gwillimbury,Ontario,Ontario,UP,PU
GE.41.2011,4100,35104,5,Peter Van Loan,Peter,Peter,Van Loan,,Lawyer,,Y,,Sutton,Ontario,Ontario,Conservative,Conservateur
GE.41.2011,4100,35104,6,Cynthia Wesley-Esquimaux,Cynthia,Cynthia,Wesley-Esquimaux,,Professor,,N,,Sutton West,Ontario,Ontario,Liberal,Libéral
GE.41.2011,4100,11001,1,Lorne Cudmore,Lorne,Lorne,Cudmore,,Retired,,N,,Montague,Prince Edward Island,Île-du-Prince-Édouard,NDP,NPD
GE.41.2011,4100,11001,2,Mike Currie,Mike,Mike,Currie,,Private Sector - Self-employed,,N,,Cardigan,Prince Edward Island,Île-du-Prince-Édouard,Conservative,Conservateur
GE.41.2011,4100,11001,3,Lawrence MacAulay,Lawrence,Lawrence,MacAulay,,Farmer,,Y,,St. Peters Bay,Prince Edward Island,Île-du-Prince-Édouard,Liberal,Libéral
GE.41.2011,4100,11001,4,Leslie Stewart,Leslie,Leslie,Stewart,,Manager of Down East Mall,,N,,Montague,Prince Edward Island,Île-du-Prince-Édouard,Green,Vert
GE.41.2011,4100,11002,1,Joe Byrne,Joe,Joe,Byrne,,Settlement Officer,,N,,Charlottetown,Prince Edward Island,Île-du-Prince-Édouard,NDP,NPD
GE.41.2011,4100,11002,2,Sean Casey,Sean,Sean,Casey,,Lawyer,,N,,Charlottetown,Prince Edward Island,Île-du-Prince-Édouard,Liberal,Libéral
GE.41.2011,4100,11002,3,Baird Judson,Baird,Baird,Judson,,Retired Professor,,N,,Charlottetown,Prince Edward Island,Île-du-Prince-Édouard,CHP,PHC
GE.41.2011,4100,11002,4,Eliza Knockwood,Eliza,Eliza,Knockwood,,Independent Film Maker,,N,,Charlottetown,Prince Edward Island,Île-du-Prince-Édouard,Green,Vert
GE.41.2011,4100,11002,5,Donna Profit,Donna,Donna,Profit,,Teacher,,N,,Charlottetown,Prince Edward Island,Île-du-Prince-Édouard,Conservative,Conservateur
GE.41.2011,4100,11003,1,Carl Anthony Arnold,Carl,Carl,Arnold,,Teacher,,N,,Hunter River,Prince Edward Island,Île-du-Prince-Édouard,Green,Vert
GE.41.2011,4100,11003,2,Guy Gallant,Guy,Guy,Gallant,,Executive Assistant,,N,,Wellington,Prince Edward Island,Île-du-Prince-Édouard,Liberal,Libéral
GE.41.2011,4100,11003,3,Jacquie Robichaud,Jacquie,Jacquie,Robichaud,,Early Childhood Educator,,N,,Charlottetown,Prince Edward Island,Île-du-Prince-Édouard,NDP,NPD
GE.41.2011,4100,11003,4,Gail Shea,Gail,Gail,Shea,,Parliamentarian,,Y,,Tignish,Prince Edward Island,Île-du-Prince-Édouard,Conservative,Conservateur
GE.41.2011,4100,11004,1,Peter Bevan-Baker,Peter,Peter,Bevan-Baker,,Dentist,,N,,Hampton,Prince Edward Island,Île-du-Prince-Édouard,Green,Vert
GE.41.2011,4100,11004,2,Wayne Easter,Wayne,Wayne,Easter,,Farmer,,Y,,North Wiltshire,Prince Edward Island,Île-du-Prince-Édouard,Liberal,Libéral
GE.41.2011,4100,11004,3,Rita Jackson,Rita,Rita,Jackson,,Retired,,N,,North Milton,Prince Edward Island,Île-du-Prince-Édouard,NDP,NPD
GE.41.2011,4100,11004,4,Tim Ogilvie,Tim,Tim,Ogilvie,,Veterinarian,,N,,Kensington,Prince Edward Island,Île-du-Prince-Édouard,Conservative,Conservateur
GE.41.2011,4100,24046,1,Léandre Gervais,Léandre,Léandre,Gervais,,,Ingénieur,N,,Val-d'Or,Quebec,Québec,Liberal,Libéral
GE.41.2011,4100,24046,2,Johnny Kasudluak,Johnny,Johnny,Kasudluak,,Caterer|Service Contractor,,N,,Inukjuak,Quebec,Québec,Green,Vert
GE.41.2011,4100,24046,3,Yvon Lévesque,Yvon,Yvon,Lévesque,,,Parlementaire,Y,,Val-d'Or,Quebec,Québec,Bloc,Bloc
GE.41.2011,4100,24046,4,Jean-Maurice Matte,Jean-Maurice,Jean-Maurice,Matte,,,Maire,N,,Senneterre,Quebec,Québec,Conservative,Conservateur
GE.41.2011,4100,24046,5,Romeo Saganash,Romeo,Romeo,Saganash,,,Conseiller politique et juridique,N,,Québec,Quebec,Québec,NDP,NPD
GE.41.2011,4100,24001,1,Suzie Grenon,Suzie,Suzie,Grenon,,,Commis-comptes payables,N,,Rouyn-Noranda,Quebec,Québec,Liberal,Libéral
GE.41.2011,4100,24001,2,Steven Hébert,Steven,Steven,Hébert,,,Étudiant,N,,Val-d'Or,Quebec,Québec,Conservative,Conservateur
GE.41.2011,4100,24001,3,Marc Lemay,Marc,Marc,Lemay,,,Avocat,Y,,Rouyn-Noranda,Quebec,Québec,Bloc,Bloc
GE.41.2011,4100,24001,4,Christine Moore,Christine,Christine,Moore,,,Infirmière,N,,Dupuy,Quebec,Québec,NDP,NPD
GE.41.2011,4100,24001,5,Patrick Rochon,Patrick,Patrick,Rochon,,,Technicien informatique,N,,Évain,Quebec,Québec,Green,Vert
GE.41.2011,4100,24002,1,Jean-Olivier Berthiaume,Jean-Olivier,Jean-Olivier,Berthiaume,,,Étudiant,N,,Montréal,Quebec,Québec,Rhinoceros,Rhinocéros
GE.41.2011,4100,24002,2,Noushig Eloyan,Noushig,Noushig,Eloyan,,,Ingénieure junior,N,,Montréal,Quebec,Québec,Liberal,Libéral
GE.41.2011,4100,24002,3,Constantin Kiryakidis,Constantin,Constantin,Kiryakidis,,,Avocat,N,,Laval,Quebec,Québec,Conservative,Conservateur
GE.41.2011,4100,24002,4,Ted Kouretas,Ted,Ted,Kouretas,,,Enseignant,N,,Montréal,Quebec,Québec,Green,Vert
GE.41.2011,4100,24002,5,Maria Mourani,Maria,Maria,Mourani,,,Parlementaire,Y,,Blainville,Quebec,Québec,Bloc,Bloc
GE.41.2011,4100,24002,6,Chantal Reeves,Chantal,Chantal,Reeves,,,Préposée aux comm. d'urgence - 911,N,,Montréal,Quebec,Québec,NDP,NPD
GE.41.2011,4100,24003,1,Robert Carrier,Robert,Robert,Carrier,,,Ingénieur,Y,,Laval,Quebec,Québec,Bloc,Bloc
GE.41.2011,4100,24003,2,Angelo G. Iacono,Angelo,Angelo,Iacono,,,Avocat,N,,Ottawa,Ontario,Ontario,Liberal,Libéral
GE.41.2011,4100,24003,3,Rosane Doré Lefebvre,Rosane,Rosane,Lefebvre,,,Commis de plancher,N,,Laval,Quebec,Québec,NDP,NPD
GE.41.2011,4100,24003,4,Pierre Lefebvre,Pierre,Pierre,Lefebvre,,,Entrepreneur et Paramédic,N,,Laval,Quebec,Québec,Conservative,Conservateur
GE.41.2011,4100,24003,5,Régent Millette,Régent,Régent,Millette,,,Retraité,N,,Laval,Quebec,Québec,Independent,Indépendent
GE.41.2011,4100,24003,6,Dylan Perceval-Maxwell,Dylan,Dylan,Perceval-Maxwell,,,Businessman,N,,Montréal,Quebec,Québec,Green,Vert
GE.41.2011,4100,24004,1,Christian-Simon Ferlatte,Christian-Simon,Christian-Simon,Ferlatte,,,Étudiant,N,,Cantley,Quebec,Québec,M-L,M-L
GE.41.2011,4100,24004,2,Daniel Fox,Daniel,Daniel,Fox,,,Comptable agréé ,N,,Verdun,Quebec,Québec,Liberal,Libéral
GE.41.2011,4100,24004,3,Mylène Freeman,Mylène,Mylène,Freeman,,,Étudiante,N,,Verdun,Quebec,Québec,NDP,NPD
GE.41.2011,4100,24004,4,Michel Daniel Guibord,Michel,Michel,Guibord,,,Charpentier - Menuisier,N,,Mirabel,Quebec,Québec,Independent,Indépendent
GE.41.2011,4100,24004,5,Mario Laframboise,Mario,Mario,Laframboise,,,Parlementaire,Y,,Notre-Dame-de-la-Paix,Quebec,Québec,Bloc,Bloc
GE.41.2011,4100,24004,6,Stephen Matthews,Stephen,Stephen,Matthews,,,Enseignant,N,,Saint-André-d'Argenteuil,Quebec,Québec,Green,Vert
GE.41.2011,4100,24004,7,Yvan Patry,Yvan,Yvan,Patry,,,Retraité,N,,Oka,Quebec,Québec,Conservative,Conservateur
GE.41.2011,4100,24054,1,Rhéal Blais,Rhéal,Rhéal,Blais,,,Entrepreneur en isolation-consultant,N,,Sorel-Tracy,Quebec,Québec,Liberal,Libéral
GE.41.2011,4100,24054,2,Charles Cartier,Charles,Charles,Cartier,,,Agriculteur Bio.,N,,Saint-Gérard-Majella,Quebec,Québec,Conservative,Conservateur
GE.41.2011,4100,24054,3,Krista Lalonde,Krista,Krista,Lalonde,,,Resolution Specialist,N,,Montréal,Quebec,Québec,NDP,NPD
GE.41.2011,4100,24054,4,Louis Plamondon,Louis,Louis,Plamondon,,,Parlementaire,Y,,Sorel-Tracy,Quebec,Québec,Bloc,Bloc
GE.41.2011,4100,24054,5,Anne-Marie Tanguay,Anne-Marie,Anne-Marie,Tanguay,,,Agricultrice,N,,Bécancour,Quebec,Québec,Green,Vert
GE.41.2011,4100,24005,1,Serge Bergeron,Serge,Serge,Bergeron,,,Retraité,N,,Saint-Victor,Quebec,Québec,NDP,NPD
GE.41.2011,4100,24005,2,Maxime Bernier,Maxime,Maxime,Bernier,,,Parlementaire,Y,,Saint-Georges,Quebec,Québec,Conservative,Conservateur
GE.41.2011,4100,24005,3,Etienne Doyon Lessard,Etienne,Etienne,Lessard,,,Étudiant,N,,Lévis,Quebec,Québec,Green,Vert
GE.41.2011,4100,24005,4,Claude Morin,Claude,Claude,Morin,,,Retraité,N,,Saint-Georges,Quebec,Québec,Liberal,Libéral
GE.41.2011,4100,24005,5,Sylvio Morin,Sylvio,Sylvio,Morin,,,Directeur général,N,,Vaudreuil-Dorion,Quebec,Québec,Bloc,Bloc
GE.41.2011,4100,24006,1,David Couturier,David,David,Couturier,,,Conseiller politique,N,,Ottawa,Ontario,Ontario,Conservative,Conservateur
GE.41.2011,4100,24006,2,Claude DeBellefeuille,Claude,Claude,DeBellefeuille,,,Parlementaire,Y,,Ormstown,Quebec,Québec,Bloc,Bloc
GE.41.2011,4100,24006,3,François Deslandres,François,François,Deslandres,,,Étudiant,N,,Montréal,Quebec,Québec,Liberal,Libéral
GE.41.2011,4100,24006,4,Rémi Pelletier,Rémi,Rémi,Pelletier,,,Gestionnaire de projet,N,,Sainte-Martine,Quebec,Québec,Green,Vert
GE.41.2011,4100,24006,5,Anne Minh-Thu Quach,Anne,Anne,Quach,,,Enseignante au secondaire,N,,Valleyfield,Quebec,Québec,NDP,NPD
GE.41.2011,4100,24007,1,Sylvie Boucher,Sylvie,Sylvie,Boucher,,,Parlementaire,Y,,Québec,Quebec,Québec,Conservative,Conservateur
GE.41.2011,4100,24007,2,Lorraine Chartier,Lorraine,Lorraine,Chartier,,,Sociologue,N,,Beauceville,Quebec,Québec,Liberal,Libéral
GE.41.2011,4100,24007,3,Raymond Côté,Raymond,Raymond,Côté,,,Préposé aux renseignements,N,,Québec,Quebec,Québec,NDP,NPD
GE.41.2011,4100,24007,4,Louise Courville,Louise,Louise,Courville,,,Musicienne-Réalisatrice,N,,Québec,Quebec,Québec,Green,Vert
GE.41.2011,4100,24007,5,Anne-Marie Genest,Anne-Marie,Anne-Marie,Genest,,,Commis|service à la clientèle,N,,Québec,Quebec,Québec,CHP,PHC
GE.41.2011,4100,24007,6,Michel Létourneau,Michel,Michel,Létourneau,,,Producteur,N,,Québec,Quebec,Québec,Bloc,Bloc
GE.41.2011,4100,24007,7,Claude Moreau,Claude,Claude,Moreau,,,Mécanicien machines fixes,N,,Québec,Quebec,Québec,M-L,M-L
GE.41.2011,4100,24008,1,Guy André,Guy,Guy,André,,,Parlementaire,Y,,Trois-Rivières,Quebec,Québec,Bloc,Bloc
GE.41.2011,4100,24008,2,Ruth Ellen Brosseau,Ruth,Ruth,Brosseau,,,Assistant Manager,N,,Gatineau,Quebec,Québec,NDP,NPD
GE.41.2011,4100,24008,3,Francine Gaudet,Francine,Francine,Gaudet,,,Directrice d'école,N,,Trois-Rivières,Quebec,Québec,Liberal,Libéral
GE.41.2011,4100,24008,4,Marie-Claude Godue,Marie-Claude,Marie-Claude,Godue,,,Femme d'affaires,N,,Saint-Léon,Quebec,Québec,Conservative,Conservateur
GE.41.2011,4100,24008,5,Martin Jubinville,Martin,Martin,Jubinville,,,Éducateur spécialisé,N,,Saint-Norbert,Quebec,Québec,Rhinoceros,Rhinocéros
GE.41.2011,4100,24008,6,Léonie Matteau,Léonie,Léonie,Matteau,,,Étudiante,N,,Shawinigan,Quebec,Québec,Green,Vert
GE.41.2011,4100,24009,1,David Azoulay,David,David,Azoulay,,,Chiropraticien,N,,Montréal,Quebec,Québec,Conservative,Conservateur
GE.41.2011,4100,24009,2,Tiziana Centazzo,Tiziana,Tiziana,Centazzo,,,Service à la clientèle,N,,Montréal-Nord,Quebec,Québec,Green,Vert
GE.41.2011,4100,24009,3,Denis Coderre,Denis,Denis,Coderre,,,Parlementaire,Y,,Montréal-Nord,Quebec,Québec,Liberal,Libéral
GE.41.2011,4100,24009,4,Julie Demers,Julie,Julie,Demers,,,Rédactrice-Traductrice,N,,Montréal-Nord,Quebec,Québec,NDP,NPD
GE.41.2011,4100,24009,5,Daniel Mailhot,Daniel,Daniel,Mailhot,,,Directeur adjoint,N,,Montréal,Quebec,Québec,Bloc,Bloc
GE.41.2011,4100,24009,6,Geneviève Royer,Geneviève,Geneviève,Royer,,,Enseignante,N,,Montréal,Quebec,Québec,M-L,M-L
GE.41.2011,4100,24010,1,Christelle Bogosta,Christelle,Christelle,Bogosta,,,Professionnelle - santé et services sociaux,N,,Bedford,Quebec,Québec,Bloc,Bloc
GE.41.2011,4100,24010,2,Pierre Jacob,Pierre,Pierre,Jacob,,,Retraité (professeur),N,,Longueuil,Quebec,Québec,NDP,NPD
GE.41.2011,4100,24010,3,Benoit Lambert,Benoit,Benoit,Lambert,,,Entrepreneur,N,,Bromont,Quebec,Québec,Green,Vert
GE.41.2011,4100,24010,4,Nolan LeBlanc-Bauerle,Nolan,Nolan,LeBlanc-Bauerle,,,Political Aide ,N,,Ottawa,Ontario,Ontario,Conservative,Conservateur
GE.41.2011,4100,24010,5,Denis Paradis,Denis,Denis,Paradis,,,Avocat,N,,Saint-Armand,Quebec,Québec,Liberal,Libéral
GE.41.2011,4100,24011,1,Maurice Brossard,Maurice,Maurice,Brossard,,,Homme d'affaires,N,,La Prairie,Quebec,Québec,Conservative,Conservateur
GE.41.2011,4100,24011,2,Normand Chouinard,Normand,Normand,Chouinard,,,Camionneur,N,,Saint-Philippe,Quebec,Québec,M-L,M-L
GE.41.2011,4100,24011,3,Marcel Lussier,Marcel,Marcel,Lussier,,,Ingénieur,N,,Brossard,Quebec,Québec,Bloc,Bloc
GE.41.2011,4100,24011,4,Hoang Mai,Hoang,Hoang,Mai,,,Notaire,N,,Montréal,Quebec,Québec,NDP,NPD
GE.41.2011,4100,24011,5,Alexandra Mendès,Alexandra,Alexandra,Mendès,,,Parlementaire,Y,,Brossard,Quebec,Québec,Liberal,Libéral
GE.41.2011,4100,24011,6,Kevin Murphy,Kevin,Kevin,Murphy,,,Mécanicien d'ascenseur,N,,Brossard,Quebec,Québec,Green,Vert
GE.41.2011,4100,24012,1,Bernard DeLorme,Bernard,Bernard,DeLorme,,,Retraité,N,,Mont-Saint-Hilaire,Quebec,Québec,Liberal,Libéral
GE.41.2011,4100,24012,2,Nathalie Ferland Drolet,Nathalie,Nathalie,Drolet,,,Entrepreneur en traduction,N,,Saint-Jean-sur-Richelieu,Quebec,Québec,Conservative,Conservateur
GE.41.2011,4100,24012,3,Matthew Dubé,Matthew,Matthew,Dubé,,,Étudiant,N,,Saint-Bruno,Quebec,Québec,NDP,NPD
GE.41.2011,4100,24012,4,Nicholas Lescarbeau,Nicholas,Nicholas,Lescarbeau,,,Appariteur,N,,Chambly,Quebec,Québec,Green,Vert
GE.41.2011,4100,24012,5,Yves Lessard,Yves,Yves,Lessard,,,Conseiller en relations de travail,Y,,Saint-Basile-le-Grand,Quebec,Québec,Bloc,Bloc
GE.41.2011,4100,24012,6,Jean-François Mercier,Jean-François,Jean-François,Mercier,,,Humoriste,N,,Carignan,Quebec,Québec,Independent,Indépendent
GE.41.2011,4100,24013,1,Simon Cormier,Simon,Simon,Cormier,,,Entrepreneur,N,,Saint-Charles,Quebec,Québec,CHP,PHC
GE.41.2011,4100,24013,2,Anne-Marie Day,Anne-Marie,Anne-Marie,Day,,,Directrice générale,N,,Québec,Quebec,Québec,NDP,NPD
GE.41.2011,4100,24013,3,Martine Gaudreault,Martine,Martine,Gaudreault,,,Spécialiste en affaires publiques,N,,Québec,Quebec,Québec,Liberal,Libéral
GE.41.2011,4100,24013,4,Félix Grenier,Félix,Félix,Grenier,,,Candidat au doctorat,N,,Québec,Quebec,Québec,Bloc,Bloc
